-1  1:1.000000 2:-0.924812 3:-1.000000 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.940000 14:-1.000000
-1  1:-1.000000 2:-0.566316 3:-0.958214 4:0.000000 5:-0.230769 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.740000 14:-0.979920
-1  1:1.000000 2:-0.175338 3:-0.904643 4:0.000000 5:-0.846154 6:-0.250000 7:-0.988421 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.832000 14:-1.000000
-1  1:-1.000000 2:-0.626466 3:-0.857143 4:0.000000 5:-0.384615 6:-0.500000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.724000 14:-0.999980
-1  1:1.000000 2:-0.827068 3:-0.315357 4:0.000000 5:-0.230769 6:-0.250000 7:-0.944561 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.920000 14:-0.993000
-1  1:1.000000 2:-0.736842 3:-0.991071 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.800000 14:-0.998600
-1  1:-1.000000 2:-0.799398 3:-0.250000 4:-1.000000 5:1.000000 6:0.750000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.846000 14:-0.999360
-1  1:1.000000 2:-0.125413 3:-0.910714 4:0.000000 5:-0.076923 6:-0.250000 7:-0.026316 8:-1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.648000 14:-0.997760
-1  1:1.000000 2:-0.736842 3:-0.178571 4:-1.000000 5:-0.076923 6:-0.250000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-0.920000
-1  1:-1.000000 2:-0.596391 3:-0.910714 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.908000 14:-0.994000
-1  1:1.000000 2:0.836993 3:0.357143 4:-1.000000 5:-1.000000 6:-1.000000 7:-0.997193 8:-1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-1.000000 14:-0.992980
+1  1:-1.000000 2:-0.644211 3:-1.000000 4:0.000000 5:0.076923 6:-0.250000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:1.000000 13:-0.816000 14:-1.000000
-1  1:1.000000 2:-0.464060 3:-0.997143 4:-1.000000 5:-0.846154 6:-0.250000 7:-0.701754 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.540000 14:-1.000000
-1  1:1.000000 2:-0.734436 3:-0.892857 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.962105 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.880000 14:-0.998660
-1  1:-1.000000 2:-0.724211 3:-0.910714 4:0.000000 5:0.538462 6:-0.250000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.880000 14:-0.983820
-1  1:1.000000 2:-0.714286 3:-0.098214 4:0.000000 5:0.076923 6:-0.250000 7:-0.991228 8:-1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-1.000000 14:-0.888960
-1  1:-1.000000 2:-0.526316 3:-0.922500 4:-1.000000 5:1.000000 6:-0.250000 7:-0.929825 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.720000 14:-0.999740
-1  1:-1.000000 2:-0.451128 3:-0.571429 4:0.000000 5:-0.846154 6:-0.250000 7:-0.912281 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.728000 14:-1.000000
-1  1:1.000000 2:-0.699248 3:-0.970357 4:-1.000000 5:0.076923 6:-0.250000 7:-0.997193 8:-1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.872000 14:-0.999880
-1  1:1.000000 2:-0.832180 3:-0.220357 4:0.000000 5:0.076923 6:0.000000 7:-0.958947 8:-1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.800000 14:-0.999860
-1  1:1.000000 2:-0.338346 3:-0.827500 4:0.000000 5:0.230769 6:-0.250000 7:-0.991228 8:-1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.780000 14:-0.999980
-1  1:1.000000 2:-0.847218 3:-1.000000 4:0.000000 5:0.538462 6:-0.250000 7:-0.953333 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-0.999980
-1  1:-1.000000 2:-0.676692 3:-0.875000 4:-1.000000 5:0.076923 6:-0.250000 7:-0.988421 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.868000 14:-1.000000
+1  1:1.000000 2:-0.927218 3:-0.997143 4:0.000000 5:0.076923 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:-1.000000 2:-0.413534 3:-0.785714 4:-1.000000 5:-0.230769 6:-0.250000 7:-0.859649 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.820000 14:-1.000000
-1  1:-1.000000 2:-0.526316 3:-0.857143 4:-1.000000 5:0.384615 6:0.750000 7:-0.859649 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.744000 14:-0.999660
-1  1:1.000000 2:-0.654135 3:-0.928571 4:0.000000 5:-0.230769 6:-0.250000 7:-0.964912 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.800000 14:-1.000000
-1  1:1.000000 2:-0.438496 3:-0.845357 4:-1.000000 5:-0.538462 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-1.000000
-1  1:-1.000000 2:-0.779549 3:-0.642857 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:1.000000 2:-0.441203 3:-0.750000 4:0.000000 5:-0.538462 6:-0.250000 7:-0.964912 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.768000 14:-1.000000
-1  1:1.000000 2:-0.779549 3:-0.705357 4:-1.000000 5:-0.692308 6:0.750000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.860000 14:-0.998000
-1  1:1.000000 2:-0.566316 3:-0.991071 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.784000 14:-0.958000
-1  1:-1.000000 2:-0.503759 3:-0.607143 4:0.000000 5:-0.538462 6:-0.250000 7:-0.614035 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.900000 14:-1.000000
-1  1:1.000000 2:-0.842105 3:-0.875000 4:-1.000000 5:0.076923 6:-0.250000 7:-0.836140 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.888000 14:-0.999880
-1  1:1.000000 2:-0.584060 3:-0.767857 4:-1.000000 5:0.538462 6:0.750000 7:-0.643158 8:-1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.631000 14:-0.999980
-1  1:-1.000000 2:-0.464060 3:-0.196429 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.816000 14:-0.896000
-1  1:-1.000000 2:-0.290827 3:-0.821429 4:0.000000 5:-0.692308 6:0.750000 7:-0.985263 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.740000 14:-0.995080
-1  1:1.000000 2:-0.115188 3:-0.642857 4:0.000000 5:-0.692308 6:0.000000 7:-0.842105 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.859000 14:-1.000000
+1  1:1.000000 2:-0.308271 3:-0.991071 4:-1.000000 5:0.076923 6:-0.250000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.768000 14:-0.997740
-1  1:1.000000 2:-0.516391 3:-0.910714 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.776000 14:-1.000000
-1  1:-1.000000 2:-0.699248 3:-0.949286 4:0.000000 5:0.230769 6:-0.250000 7:-0.982456 8:-1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.760000 14:-0.999920
-1  1:1.000000 2:-0.776842 3:-0.982143 4:-1.000000 5:0.076923 6:0.750000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.720000 14:-0.995920
-1  1:-1.000000 2:-0.185564 3:-0.750000 4:0.000000 5:-0.692308 6:0.000000 7:-0.964912 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:0.160000 14:-1.000000
-1  1:-1.000000 2:-0.827068 3:-0.988214 4:0.000000 5:0.538462 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.620000 14:-1.000000
-1  1:1.000000 2:-0.473684 3:-0.797500 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.850746 11:-1.000000 12:0.000000 13:-0.824000 14:-0.997080
-1  1:-1.000000 2:-0.666767 3:-0.678571 4:0.000000 5:0.230769 6:-0.250000 7:-0.929825 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.640000 14:-0.999880
-1  1:-1.000000 2:-0.498647 3:-0.901786 4:0.000000 5:0.230769 6:0.750000 7:-0.997193 8:-1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-1.000000 14:-0.999340
-1  1:1.000000 2:-0.528722 3:-0.910714 4:0.000000 5:0.230769 6:-0.250000 7:-0.877193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.800000 14:-1.000000
-1  1:1.000000 2:-0.448722 3:-0.714286 4:-1.000000 5:0.846154 6:-0.250000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.880000 14:-1.000000
-1  1:-1.000000 2:-0.493835 3:-0.238214 4:0.000000 5:0.538462 6:0.750000 7:-0.994035 8:-1.000000 9:1.000000 10:-0.641791 11:1.000000 12:0.000000 13:-0.871000 14:-0.999940
-1  1:1.000000 2:-0.315789 3:-0.696429 4:0.000000 5:0.538462 6:-0.250000 7:-0.754386 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.546000 14:-0.999000
-1  1:1.000000 2:-0.644211 3:-0.976071 4:0.000000 5:-0.538462 6:0.750000 7:-0.754386 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.660000 14:-1.000000
-1  1:1.000000 2:-0.516391 3:-0.750000 4:0.000000 5:0.076923 6:-0.250000 7:-0.988421 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.784000 14:-1.000000
-1  1:1.000000 2:-0.719398 3:-1.000000 4:0.000000 5:-0.538462 6:-0.250000 7:-0.929825 8:-1.000000 9:1.000000 10:-0.671642 11:-1.000000 12:-1.000000 13:-1.000000 14:-1.000000
-1  1:-1.000000 2:-0.355790 3:-0.732143 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.820896 11:-1.000000 12:0.000000 13:-1.000000 14:-0.996000
-1  1:-1.000000 2:-0.854737 3:-0.285714 4:0.000000 5:-0.846154 6:-0.250000 7:-0.970877 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.920000 14:-0.999160
-1  1:1.000000 2:-0.744361 3:-0.967143 4:0.000000 5:-0.538462 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.720000 14:-0.998900
-1  1:1.000000 2:-0.212932 3:-0.642857 4:0.000000 5:-0.692308 6:0.000000 7:-0.985263 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.450000 14:-1.000000
-1  1:1.000000 2:-0.310677 3:-0.857143 4:0.000000 5:-0.692308 6:-0.250000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.779000 14:-1.000000
-1  1:1.000000 2:-0.636692 3:-0.083214 4:0.000000 5:0.846154 6:-0.250000 7:-0.964912 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.999960
-1  1:1.000000 2:-0.709173 3:-0.928571 4:0.000000 5:0.076923 6:-0.250000 7:-0.964912 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.720000 14:-1.000000
-1  1:1.000000 2:-0.809624 3:-0.982143 4:0.000000 5:0.538462 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.800000 14:-1.000000
+1  1:1.000000 2:-0.283308 3:-1.000000 4:0.000000 5:0.076923 6:-0.250000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:1.000000 13:-0.816000 14:-1.000000
-1  1:-1.000000 2:-0.669173 3:-0.023929 4:0.000000 5:0.538462 6:0.750000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.720000 14:-0.999980
-1  1:1.000000 2:0.473684 3:-0.500000 4:0.000000 5:0.384615 6:1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.999760
-1  1:1.000000 2:-0.193083 3:-0.765000 4:0.000000 5:-0.076923 6:-0.250000 7:-0.754386 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.600000 14:-1.000000
-1  1:-1.000000 2:-0.922406 3:-0.985000 4:0.000000 5:-0.230769 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.800000 14:-0.999980
-1  1:1.000000 2:-0.526316 3:-0.958571 4:0.000000 5:0.230769 6:-0.250000 7:-0.979649 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.660000 14:-0.943940
+1  1:1.000000 2:-0.385865 3:-0.625000 4:0.000000 5:0.230769 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.710000 14:-0.999880
+1  1:-1.000000 2:0.739248 3:-1.000000 4:0.000000 5:0.076923 6:-0.250000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:1.000000 13:-0.816000 14:-1.000000
-1  1:1.000000 2:-0.746767 3:-0.958214 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.900000 14:-1.000000
-1  1:1.000000 2:-0.578947 3:-0.907857 4:0.000000 5:-0.538462 6:0.750000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.860000 14:-1.000000
-1  1:1.000000 2:-0.679098 3:-0.857143 4:0.000000 5:0.384615 6:-0.750000 7:-0.988421 8:-1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.680000 14:-0.974000
-1  1:1.000000 2:-0.127820 3:-0.708214 4:0.000000 5:-0.230769 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.892000 14:-0.998000
-1  1:1.000000 2:-0.551278 3:0.035714 4:0.000000 5:-0.846154 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.994280
-1  1:1.000000 2:-0.378346 3:-0.904643 4:0.000000 5:-0.692308 6:0.000000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.560000 14:-0.910000
-1  1:-1.000000 2:-0.867068 3:-0.285714 4:-1.000000 5:0.538462 6:0.750000 7:-0.988421 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.660000 14:-1.000000
-1  1:1.000000 2:-0.633985 3:-0.937500 4:0.000000 5:-0.538462 6:-0.250000 7:-0.973684 8:-1.000000 9:1.000000 10:-0.940299 11:1.000000 12:0.000000 13:-0.826000 14:-0.999940
+1  1:1.000000 2:-0.774436 3:-0.892857 4:0.000000 5:0.230769 6:-0.250000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.850000 14:-0.999840
-1  1:1.000000 2:-0.799398 3:-0.922500 4:0.000000 5:0.538462 6:-0.250000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.892000 14:-0.999860
-1  1:-1.000000 2:-0.243008 3:-0.881071 4:0.000000 5:-0.230769 6:-0.250000 7:-0.982456 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.992200
-1  1:-1.000000 2:0.318196 3:-0.857143 4:0.000000 5:-1.000000 6:-1.000000 7:-0.543860 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-1.000000 14:-0.999800
-1  1:1.000000 2:-0.456241 3:-0.997143 4:-1.000000 5:-0.076923 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:-1.000000 2:-0.892331 3:-0.321429 4:0.000000 5:-0.230769 6:-0.250000 7:-0.877193 8:-1.000000 9:1.000000 10:-0.701493 11:1.000000 12:0.000000 13:-1.000000 14:-0.999800
-1  1:-1.000000 2:-0.238195 3:-0.714286 4:0.000000 5:0.076923 6:-0.250000 7:-0.789474 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.520000 14:-1.000000
-1  1:1.000000 2:-0.842105 3:-1.000000 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.880597 11:-1.000000 12:0.000000 13:-0.955000 14:-0.999980
-1  1:-1.000000 2:-0.704361 3:-0.178571 4:-1.000000 5:-0.538462 6:0.750000 7:-0.789474 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.980000 14:-0.999680
-1  1:1.000000 2:-0.744361 3:-0.357143 4:0.000000 5:-0.230769 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-1.000000
-1  1:1.000000 2:-0.441203 3:-0.821429 4:0.000000 5:0.076923 6:-0.250000 7:-0.912281 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.720000 14:-1.000000
-1  1:1.000000 2:-0.263158 3:-0.276786 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-1.000000
-1  1:1.000000 2:-0.443609 3:0.000000 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.940299 11:-1.000000 12:0.000000 13:-0.840000 14:-0.999980
-1  1:1.000000 2:-0.403609 3:-0.976071 4:-1.000000 5:0.846154 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.820000 14:-1.000000
-1  1:1.000000 2:0.009925 3:-0.535714 4:0.000000 5:0.076923 6:-0.250000 7:-0.929825 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-1.000000 14:-0.995440
-1  1:1.000000 2:-0.904662 3:-0.976071 4:-1.000000 5:-0.538462 6:-0.250000 7:-0.979649 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.800000 14:-1.000000
-1  1:-1.000000 2:-0.787068 3:-0.392857 4:0.000000 5:0.076923 6:-0.250000 7:-0.988421 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-1.000000 14:-0.992980
-1  1:1.000000 2:-0.403609 3:-0.982143 4:0.000000 5:-0.692308 6:0.000000 7:-0.719298 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.580000 14:-1.000000
-1  1:1.000000 2:-0.791880 3:-0.940357 4:-1.000000 5:0.076923 6:-0.250000 7:-0.859649 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.760000 14:-1.000000
-1  1:-1.000000 2:-0.248120 3:-0.892857 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.924000 14:-1.000000
-1  1:1.000000 2:-0.751880 3:-0.943571 4:0.000000 5:0.230769 6:-0.250000 7:-0.979649 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.580000 14:-0.994340
-1  1:1.000000 2:-0.799398 3:-1.000000 4:0.000000 5:0.076923 6:-0.250000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:1.000000 13:-0.816000 14:-1.000000
-1  1:-1.000000 2:-0.654135 3:-0.035714 4:-1.000000 5:-1.000000 6:-1.000000 7:-0.859649 8:-1.000000 9:1.000000 10:-0.970149 11:1.000000 12:0.000000 13:-0.800000 14:-0.999980
-1  1:1.000000 2:-0.543759 3:-0.973214 4:0.000000 5:0.076923 6:-0.250000 7:-0.979649 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.780000 14:-0.997200
-1  1:-1.000000 2:-0.787068 3:-0.964286 4:-1.000000 5:0.384615 6:-0.750000 7:-0.929825 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.740000 14:-1.000000
-1  1:1.000000 2:-0.674286 3:-0.035714 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.816000 14:-1.000000
-1  1:-1.000000 2:-0.616541 3:-0.806429 4:-1.000000 5:0.076923 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:-1.000000 13:-0.920000 14:-1.000000
-1  1:-1.000000 2:-0.260752 3:-0.684643 4:0.000000 5:0.076923 6:-0.250000 7:-0.991228 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.840000 14:-1.000000
-1  1:1.000000 2:-0.824662 3:-0.958214 4:0.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:1.000000 10:-0.910448 11:-1.000000 12:0.000000 13:-0.650000 14:-0.984620
-1  1:-1.000000 2:-0.744361 3:-0.910714 4:-1.000000 5:-1.000000 6:-1.000000 7:-0.771930 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.720000 14:-1.000000
-1  1:1.000000 2:-0.847218 3:-0.747143 4:-1.000000 5:-1.000000 6:-1.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:0.000000 13:-0.820000 14:-0.999980
-1  1:1.000000 2:0.145263 3:-0.854286 4:-1.000000 5:-1.000000 6:-1.000000 7:-0.894737 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-0.999980
-1  1:-1.000000 2:-0.917293 3:-0.910714 4:0.000000 5:0.538462 6:-0.250000 7:-0.982456 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.892000 14:-0.998040
-1  1:1.000000 2:-0.521203 3:-0.946429 4:-1.000000 5:0.076923 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.760000 14:-1.000000
+1  1:-1.000000 2:-0.400902 3:-0.973214 4:0.000000 5:0.846154 6:-0.250000 7:-0.973684 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.700000 14:-0.999120
-1  1:-1.000000 2:-0.934737 3:-0.794643 4:0.000000 5:0.538462 6:-0.250000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-1.000000
+1  1:1.000000 2:-0.716692 3:-1.000000 4:0.000000 5:0.076923 6:-0.250000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:1.000000 13:-0.816000 14:-1.000000
+1  1:-1.000000 2:-0.869774 3:-0.973214 4:1.000000 5:0.846154 6:-1.000000 7:-0.298246 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.700000 14:-1.000000
-1  1:1.000000 2:-0.957293 3:-0.500000 4:0.000000 5:0.384615 6:-0.250000 7:-0.929825 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.400000 14:-1.000000
+1  1:1.000000 2:-0.887218 3:0.571429 4:1.000000 5:-1.000000 6:0.500000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:1.000000 13:-0.550000 14:1.000000
-1  1:1.000000 2:-0.869774 3:-0.517857 4:-1.000000 5:-0.076923 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.860000 14:-1.000000
-1  1:1.000000 2:-0.847218 3:-0.970357 4:-1.000000 5:0.076923 6:-0.250000 7:-0.988421 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.800000 14:-0.999980
+1  1:1.000000 2:-0.836992 3:-1.000000 4:-1.000000 5:-0.076923 6:0.000000 7:-1.000000 8:-1.000000 9:-1.000000 10:-1.000000 11:1.000000 12:-1.000000 13:-0.500000 14:-0.999980
+1  1:1.000000 2:-0.872180 3:-0.988214 4:0.000000 5:0.538462 6:0.500000 7:-0.985263 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.800000 14:-0.999200
-1  1:1.000000 2:-0.285714 3:-0.940357 4:0.000000 5:0.384615 6:-0.250000 7:-0.997193 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.880000 14:-0.999900
-1  1:-1.000000 2:-0.754286 3:-0.166786 4:0.000000 5:-0.538462 6:0.750000 7:-0.994035 8:-1.000000 9:-1.000000 10:-1.000000 11:-1.000000 12:0.000000 13:-0.680000 14:-0.999900
-1  1:1.000000 2:-0.884812 3:-0.285714 4:0.000000 5:0.230769 6:0.750000 7:-0.988421 8:-1.000000 9:1.000000 10:-0.970149 11:-1.000000 12:0.000000 13:-0.880000 14:-0.999980
